sound,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,chroma_stft,spec_cent,spec_bw,rolloff,zcr 
2,-2.7726,2.0224,-0.2398,0.5218,1.9046,1.8202,1.1347,2.1903,1.4435,0.8817,2.0601,0.9853,0.3959,2052.95,4589.95,2348.47,0.0126
2,-2.7726,-3.1031,0.7405,2.069,1.0596,1.7935,1.6238,1.4036,2.0451,1.2474,1.6615,1.724,0.4359,2156.24,4709.53,2676.85,0.0184
2,-2.7726,-2.7726,2.0197,4.6761,2.0139,1.2569,1.683,1.4393,1.1323,1.8198,1.2638,1.1462,0.3767,1966.43,4386.64,2114.29,0.0134
2,-2.7726,0.919,1.9178,-0.061,1.2482,1.0587,0.3686,2.2263,1.3391,0.9732,1.8581,0.6087,0.503,2703.62,5102.46,3421.98,0.0177
2,-2.1385,-0.1719,0.6975,1.8488,1.0875,0.5062,1.8561,1.8362,1.5184,2.5132,1.582,1.4651,0.3856,2376.86,5341.34,2006.63,0.0219
2,-2.7726,-2.7726,-1.3268,2.1375,2.5204,1.0545,0.8288,1.9081,1.9204,1.5244,2.0828,1.5725,0.3616,2177.32,4552.06,2469.59,0.0189
2,-2.7726,-2.7726,5.7443,4.4306,1.8577,2.6328,1.7464,1.8095,1.3405,0.4611,1.0935,0.985,0.4102,1973.74,4434.71,2090.07,0.017
2,-2.7726,-2.7726,1.973,4.3378,2.2664,1.9675,2.4868,1.3838,1.3815,1.6365,0.9905,0.3157,0.3787,1984.27,4400.4,1987.78,0.0179
2,-2.7726,-0.8572,4.13,1.1883,2.3918,2.3551,1.1966,0.7947,1.9028,0.5615,0.2783,1.0148,0.4977,2250.01,4634.59,2666.53,0.0166
2,-2.7726,1.1959,1.0977,1.0163,1.4442,0.8768,0.7448,0.7266,0.9098,0.4778,1.4945,2.2178,0.4218,2132.11,4565.59,2453.44,0.0155
2,-2.7726,-3.4773,-2.034,2.3788,0.5945,0.7913,1.7504,0.8579,0.5509,1.6236,1.0404,0.9837,0.395,2280.46,4864.51,2454.79,0.0226
2,-2.7726,-2.2153,6.3712,-1.047,1.6167,1.0914,1.2628,1.7123,1.0868,0.9478,1.4304,0.6776,0.4236,2268.5,4818.71,2585.33,0.0169
2,-1.0044,0.4729,2.2972,0.7409,0.8297,1.5876,0.3776,0.7469,1.544,1.1883,0.8911,0.7432,0.3798,2365.53,5180.06,2201.77,0.023
2,-1.3639,0.3416,0.0631,1.4846,1.5962,0.572,-0.0576,1.5055,0.055,0.5661,1.5617,0.8925,0.379,2257.07,5020.21,1995.86,0.0175
2,-2.7726,-2.7726,1.1032,0.5291,0.0816,0.9504,0.4052,0.6354,0.6448,1.1755,0.7044,1.0262,0.4269,2024.13,4251.7,2388.39,0.0137
2,-2.7726,0.5636,-2.9475,1.1249,0.8602,1.5103,0.5381,0.628,2.1525,1.4668,0.5049,1.1172,0.3733,2369.01,4845.31,2631.09,0.0169
2,-2.7726,-2.7726,0.3983,-0.2539,0.6331,0.6594,0.3411,0.9019,0.5697,0.2053,1.4306,-0.0692,0.3575,2149.45,4540.02,2236.76,0.0152
2,-0.6864,-0.7472,1.9633,0.611,0.5554,2.073,0.7054,0.4679,1.0721,0.7194,-0.3166,0.4057,0.3527,2422.91,5245.43,2267.72,0.024
2,-3.8712,0.4635,0.2406,1.4375,1.1468,-0.1427,0.4589,1.3827,0.751,0.4341,1.4002,0.4071,0.3906,2334.8,4993.43,2291.94,0.0164
2,-2.7726,-0.0052,-1.7163,3.5069,0.1434,1.158,0.9519,1.1608,1.6819,1.595,0.2393,0.6683,0.4283,2410.19,4764.97,2826.23,0.0185
2,-2.7726,3.1519,-1.6865,0.9414,0.5782,0.307,1.2876,1.8189,0.4458,0.4101,1.3913,0.4842,0.4321,2671.23,5175.06,3317.91,0.0235
2,-2.7726,-2.7726,0.8445,3.2972,0.937,0.2852,0.8004,-0.3036,0.211,1.56,0.2472,0.7798,0.3734,2112.28,4463.73,2247.53,0.0162
2,-2.7726,-3.7323,-0.8366,-1.1363,0.4901,1.0836,0.4222,0.1003,0.6106,0.1114,0.8093,1.6077,0.3884,2339.76,4826.21,2511.31,0.0174
2,-2.7726,-2.7726,-2.7752,1.7958,2.1795,0.9484,1.9588,1.3509,0.7582,0.7395,1.91,1.0438,0.3728,2186.21,4523.24,2300.02,0.0157
2,-2.7726,-2.7726,1.0542,1.8631,1.0339,1.7737,2.5911,1.5313,1.3492,2.8506,0.7515,0.8685,0.3965,2294.69,4636.54,2764.32,0.0142
2,-2.7726,-1.4464,4.6074,1.807,1.6207,2.0688,0.6445,0.3722,1.8163,0.2261,0.2952,1.1208,0.4346,2399.31,4777.1,2667.43,0.0174
2,-2.7726,1.847,0.0611,1.9191,2.1099,1.2905,1.0278,2.4059,0.933,0.9295,2.1871,0.5859,0.5184,2499.16,4892.68,2953.64,0.0166
2,-2.7726,0.9787,1.1276,2.2637,2.6583,2.2239,1.9707,1.9532,0.7068,1.1206,2.0107,0.702,0.4812,2664.93,5013.11,2987.73,0.0179
2,-2.7726,-0.1897,1.3971,0.3021,2.4497,3.2314,1.7345,1.5966,2.9495,1.926,1.6736,3.1657,0.4346,2608.81,5103.04,2857.19,0.0288
2,-2.7726,-2.7726,3.533,4.0101,2.2144,1.3975,2.3621,1.2626,1.4846,1.6503,1.5576,1.1832,0.3926,2296.32,4615.41,2699.73,0.0178
2,-2.7726,-2.4818,0.6242,3.5832,2.4069,2.9022,1.1525,0.7806,1.8227,1.1012,1.3286,2.0708,0.4882,2634.1,5080.29,3729.28,0.0198
2,-2.7726,1.2435,-0.9031,0.5142,1.9675,1.472,0.8574,1.9637,0.6142,1.1234,2.2165,0.8075,0.4585,2639.67,5115.03,3542.21,0.0184
2,-2.7726,-0.4203,-0.7688,-0.4756,-0.7482,-0.0508,1.209,0.2627,0.3279,1.0992,0.3296,0.3153,0.4496,3116.98,5311.15,4965.2,0.0244
2,-2.7726,0.1025,-2.4265,0.0582,-0.4266,0.2036,1.7968,0.5001,0.847,1.2846,0.0847,0.3634,0.3925,3202.24,5620.64,5221.8,0.033
2,-0.1695,0.5886,0.238,0.462,0.5573,0.1421,0.0797,-0.4151,1.1335,-0.0842,0.3539,0.9593,0.4096,2647.52,5240.78,4037.48,0.0217
2,0.5078,-0.3688,0.0396,1.6371,0.6418,1.1027,1.4131,1.7504,0.5106,1.126,1.1601,0.6832,0.3842,2635.27,5386.33,3353.8,0.0328
2,-2.7726,-0.0735,3.1625,2.3504,2.9335,1.9099,0.9789,1.5094,2.1569,1.4128,0.8388,1.9998,0.4429,2638.77,5135.07,3129.04,0.0325
2,-2.7726,2.2092,-1.4901,3.9058,1.1951,1.2075,1.4562,0.3695,0.3715,0.2035,0.5949,0.179,0.449,2971.28,5091.49,3971.08,0.0273
2,-2.7726,-2.7726,0.313,4.1646,1.4702,0.8216,1.2114,0.3534,0.6263,1.5531,1.4872,0.6065,0.3784,2348.29,4639.13,3256.9,0.0214
2,1.1756,0.2032,1.9637,1.2399,2.0328,2.8569,1.0687,0.9374,1.8336,2.0853,0.8141,1.6998,0.4465,2629.4,5247.09,3608.16,0.0238
2,2.6743,2.913,1.7213,0.2154,0.6743,1.5028,0.3011,0.3273,1.0212,-0.4133,-0.241,0.7051,0.4282,2498.39,5121.59,3005.23,0.0309
2,0.7102,0.1859,-0.7951,0.0448,1.5527,0.5749,0.1405,0.7269,-0.4862,-0.6885,-0.0585,-0.3166,0.3849,2636.69,5306.66,3090.01,0.0375
2,-2.7726,-2.7726,-0.5892,3.7325,1.1502,1.3839,2.0805,0.9545,0.6334,1.6067,2.3665,0.5623,0.378,2332.47,4737.6,2947.36,0.0239
2,-2.7726,-1.1764,-6.4115,0.3272,-0.0491,0.5937,1.5486,0.7285,1.1878,2.1987,0.449,0.5401,0.4099,2653.42,5055.91,3339.44,0.0307
2,-2.7726,-1.9864,-2.8143,0.4431,-1.6426,0.2483,1.8734,0.6704,0.229,1.4209,-0.0769,0.7391,0.4541,2499.89,5054.16,2664.73,0.032
2,0.9828,2.1817,0.8852,0.5942,0.6341,0.1452,0.1918,1.5415,1.5993,0.2497,0.1743,1.1741,0.4116,2482.27,5307.45,2283.87,0.0403
2,-0.8022,-0.7915,-0.2497,1.3773,-0.0867,0.891,1.4801,0.0467,0.2833,1.0969,1.577,0.2357,0.4051,2543.08,5241.24,2394.22,0.0285
2,1.2434,0.1065,0.9965,0.104,0.0463,1.1607,0.4655,0.3711,0.5257,0.4557,0.1202,0.567,0.3932,2510.74,5295.46,2485.74,0.0356
2,-2.7726,2.8162,-1.3667,0.9143,1.1532,0.7161,0.2876,0.8853,-0.1347,0.7956,1.9845,0.3421,0.4609,2498.23,4889.81,2913.71,0.0201
2,-2.7726,-3.017,-1.8958,-2.4492,-2.1607,-0.609,0.1361,-0.3734,-0.2405,0.5277,-0.034,-0.1334,0.4164,2741.82,5192.93,3486.58,0.0285
2,-2.7726,-1.8411,-0.795,0.1431,0.424,0.74,0.6825,0.0949,0.8148,1.0075,0.7785,0.7715,0.402,2434.34,4870.4,2693.0,0.0283
2,-2.7726,-0.3298,3.5853,3.1544,2.2599,1.7762,0.2457,1.685,2.4483,0.4828,0.3867,2.0137,0.463,2371.17,4805.99,2610.9,0.0253
2,-2.7726,3.0848,-1.896,2.519,2.2563,1.3848,1.9446,2.0037,1.094,1.202,2.1679,1.1303,0.4664,2945.48,5499.92,3161.34,0.0378
2,-2.7726,-0.8502,-2.683,3.6411,1.078,1.7257,1.5684,1.9117,1.7189,1.9681,1.149,1.5417,0.4569,2427.83,4877.81,2557.07,0.0343
2,-2.7726,2.5882,-0.5064,2.0706,2.3652,1.6932,2.0506,2.2431,1.773,2.1609,3.1445,1.9512,0.4891,2453.41,4844.28,2767.02,0.0278
2,-2.7726,-3.272,-0.2715,0.7903,0.976,1.8633,1.2609,1.2346,1.3377,0.819,1.5816,2.9286,0.4582,2384.61,4762.47,2686.27,0.0254
2,-2.7726,-3.4797,0.5856,-0.401,1.7648,2.0177,1.0737,0.7583,1.9539,1.2164,1.4152,1.9963,0.3845,2254.04,4795.01,2415.76,0.0249
2,-2.7726,1.112,0.2703,4.3047,2.1804,1.2456,1.2451,0.6396,0.2807,1.3621,1.083,0.3639,0.4285,2441.51,4952.7,2775.09,0.0214
2,-2.7726,-4.1521,1.1179,0.7303,2.1609,2.6261,0.3263,0.4048,1.0037,-0.1778,-0.1351,0.8522,0.3883,2433.71,5059.22,2505.93,0.0348
2,-2.7726,3.8279,-1.6757,-0.6174,-0.3161,0.0639,1.4389,1.5617,0.2953,0.4582,1.5932,0.6559,0.3898,2334.53,4736.3,2745.48,0.0239
2,-2.7726,-2.2499,0.96,0.6102,3.0428,3.2204,1.2792,0.9032,1.8498,0.8062,0.4509,1.3651,0.4155,2326.62,4861.26,2503.23,0.0317
2,-2.6934,0.5189,0.3757,1.0164,0.25,0.5861,1.4141,1.9459,0.6378,0.7851,1.6901,0.0966,0.419,2422.08,5114.18,2549.89,0.0284
2,-2.7726,3.214,-1.0278,4.3055,2.5409,1.3204,1.2101,1.4,0.5371,1.502,0.5645,0.0808,0.4002,2311.04,4859.43,2481.7,0.0291
2,-2.7726,-0.9332,4.2223,2.5783,2.3119,1.4127,-0.8695,-0.1649,0.6709,-0.6105,-0.1194,1.0842,0.3915,2548.79,4974.49,2925.82,0.0297
2,-2.7726,2.9362,0.2872,-0.6488,0.8483,0.0081,-0.011,0.1745,-0.7014,-0.3784,0.8793,0.1093,0.3952,2842.67,5329.97,3762.93,0.0364
2,-2.7726,-5.0232,-2.3535,-3.7392,-2.862,-0.5728,0.2261,0.0471,-0.124,1.0517,0.2837,0.629,0.4312,2661.35,5088.18,3096.74,0.0333
2,-2.7726,1.0577,1.4786,0.3724,1.9966,0.3935,0.2482,1.2872,1.8445,0.765,0.8727,1.4925,0.4454,2493.07,4973.83,2635.13,0.0272
2,-2.7726,1.3335,-1.2624,3.87,0.314,0.3775,0.9736,0.4583,-0.0321,0.877,1.0349,0.1507,0.4935,2436.57,4845.01,2951.84,0.0262
2,-2.7726,-2.7726,-3.0958,-3.9535,-1.7958,0.7476,1.9649,0.9561,1.6251,2.7496,1.1076,1.1324,0.3741,2001.15,4383.48,2240.8,0.0131
2,-2.7726,3.8899,0.3281,-1.3585,0.4517,0.9143,1.0264,0.9386,0.1202,0.7111,1.1727,0.1929,0.4252,2179.01,4716.4,2357.89,0.0147
2,-2.7726,-0.5183,5.8359,-0.4158,2.0515,2.44,1.399,0.891,1.3116,0.3633,0.6573,1.62,0.4048,2239.5,4769.08,2501.89,0.019
2,-2.7726,0.831,-2.8367,-2.1398,-1.8388,0.3719,1.3875,0.9222,1.113,1.8883,1.2664,0.8619,0.3849,2436.81,5038.54,2727.99,0.023
2,-2.7726,1.1923,-0.2495,2.5702,0.5337,-0.7202,-0.3424,0.6784,-0.0724,-0.2025,0.3794,-0.1348,0.438,2296.35,4699.66,2783.17,0.0231
2,-2.7726,-3.5111,3.4236,-1.8959,2.1298,0.6769,0.8689,1.1372,0.6643,0.6337,1.2601,0.4369,0.4016,2364.53,4916.59,2480.36,0.0222
2,-2.7726,-1.343,-3.767,1.7665,-0.1345,0.8452,1.9072,0.7226,0.8515,1.1903,0.4872,0.457,0.3788,2197.88,4744.53,2355.19,0.0205
2,-2.7726,4.2303,0.3649,-0.4459,-0.0447,-0.3373,0.5354,1.371,0.2539,1.1564,1.8572,1.2724,0.3765,2241.05,4799.61,2400.95,0.0175
2,-2.7726,-2.7726,2.261,2.9477,0.7675,0.7356,1.3061,-0.4586,0.3748,1.6505,1.1327,1.2236,0.3508,1929.58,4307.79,2174.85,0.0142
2,-2.7726,-1.8173,0.796,-0.6793,1.8693,1.1605,1.0573,0.8639,0.9028,0.4137,1.0947,0.8598,0.3794,2246.57,4807.96,2378.07,0.0191
2,-2.7726,-1.1736,-2.957,3.9435,1.1506,1.2312,1.7417,1.0883,1.1742,1.688,1.1247,1.8295,0.4504,2298.54,4815.46,2697.03,0.0161
2,-2.7726,1.2755,-1.0379,2.4379,0.5906,1.1853,0.4443,0.5132,1.419,1.1399,0.5642,1.1152,0.3852,2166.94,4738.71,2511.31,0.0187
2,-2.7726,3.5958,1.9039,-2.8628,0.1593,0.5678,1.466,1.3094,0.3186,1.0556,1.2351,1.0356,0.3924,2268.6,4808.14,2678.19,0.0184
2,-2.7726,0.3454,-3.1028,-2.3191,-2.3521,-0.4104,0.3432,-0.6976,-0.101,0.5948,0.1644,0.0838,0.3479,2047.19,4519.45,2291.94,0.016
2,-2.7726,0.1146,0.1957,-0.4032,0.3196,-1.0584,-0.7491,0.4357,0.0661,-0.3915,0.1717,0.5292,0.408,2387.25,5018.57,2500.54,0.0242
2,-2.7726,0.4886,-2.5154,3.1109,1.5202,1.2875,1.2135,1.362,0.1485,0.8876,1.4092,0.3525,0.417,2366.53,4684.68,2659.35,0.0197
2,-2.7726,-3.0083,1.361,2.2723,2.5536,2.6093,0.1597,-0.0677,0.5006,-0.4494,0.0437,1.2823,0.4807,2426.06,5014.99,2959.02,0.0331
2,-2.7726,0.013,1.4984,0.2637,1.2349,-0.5304,-0.3951,1.1928,2.0493,0.7474,1.4546,1.9284,0.4002,2268.07,4822.72,2458.82,0.0238
2,-2.7726,-1.1156,1.7423,-1.8181,1.1084,0.9511,1.278,1.536,0.6901,1.0794,1.3797,0.2317,0.3827,2297.36,4928.29,2372.69,0.028
2,-2.7726,-2.1633,-2.3078,0.5317,-0.3499,0.2245,1.9213,0.7487,1.3022,1.8568,0.996,0.5212,0.3857,2130.35,4679.06,2313.47,0.0198
2,-2.7726,-0.0547,-1.2632,1.8052,1.0574,1.7985,0.912,0.7973,1.5464,1.1149,-0.5545,0.8331,0.3879,2148.44,4645.38,2320.2,0.0193
2,-2.7726,1.1383,1.6213,0.0351,1.5115,0.2529,0.8974,2.2404,0.4204,0.2111,0.8428,1.3378,0.4213,2127.86,4671.56,2287.9,0.0222
2,-2.7726,-3.0423,-0.4632,2.9493,0.7701,0.352,1.7118,0.3086,0.7283,1.7062,0.8378,0.8062,0.4335,2250.22,4717.61,2470.94,0.0214
2,-2.7726,-1.8963,1.8516,1.6256,-0.0018,-0.1233,1.6384,1.0869,0.8645,1.7185,0.8418,0.7895,0.3953,2183.03,4724.2,2332.32,0.0208
2,-2.7726,1.061,1.0785,0.06,0.7347,0.8078,2.1528,2.0933,2.9573,1.2468,1.568,2.8611,0.3792,2624.99,5046.69,2853.15,0.0245
2,-2.7726,1.3748,-1.3424,4.114,2.4731,1.4283,1.5567,1.5777,0.4237,1.2791,1.706,0.1347,0.4212,2289.76,4851.08,2427.87,0.0227
2,-2.7726,0.9401,-1.4743,0.833,0.6632,2.1018,1.0393,1.0181,2.0566,1.4685,0.7988,1.84,0.4143,2268.1,4796.04,2605.52,0.0223
2,-2.7726,-0.6944,5.3006,2.7558,2.4415,1.8113,0.6119,1.6846,1.9849,0.5863,0.8359,0.5128,0.4231,2344.57,4921.13,2446.71,0.0276
2,-2.7726,-4.4066,2.7705,-0.1323,2.8582,0.9611,0.7002,1.924,1.1302,0.9347,1.6191,1.0505,0.4487,2094.14,4562.21,2487.08,0.0158
2,-2.7726,1.5557,0.0886,-0.0929,1.4808,0.2453,1.4497,2.2779,2.1961,1.1082,1.7122,2.6093,0.4102,2226.27,4745.36,2477.66,0.0228
2,-2.7726,3.759,-1.4093,1.8223,1.112,1.3259,2.2205,2.5436,1.0161,1.8598,2.3101,1.3163,0.3779,2210.6,4761.24,2573.22,0.0217
2,-2.7726,-0.776,-3.1474,-3.4457,-2.5472,-0.1812,1.2001,0.7439,0.8894,1.5828,0.8172,1.0317,0.3679,2302.09,4796.09,2438.64,0.0249
2,-2.7726,-0.4418,0.9196,-0.0406,1.3399,1.5969,1.5358,1.4645,2.0303,0.9964,1.1871,1.8456,0.3747,2296.88,4803.49,2480.36,0.0269
2,-2.7726,3.553,2.9274,-1.3659,1.4757,1.073,0.8454,1.229,-0.6027,0.7896,1.8415,0.8692,0.4052,2360.7,4890.37,3000.29,0.0229
2,-2.7726,-0.2583,0.9055,1.7827,2.5755,1.6287,1.5979,1.9233,1.4821,2.1253,2.669,1.645,0.3784,2127.61,4642.66,2333.66,0.0253
2,-2.7726,-3.3078,0.245,3.8466,1.7558,1.736,2.8194,1.3415,1.2303,2.2463,2.5763,1.2087,0.4566,2244.47,4837.18,2322.89,0.0227
2,-2.7726,-0.8173,-4.5204,0.7182,0.544,0.9542,2.3876,0.8291,1.5714,2.3538,1.5713,1.7291,0.3889,2177.26,4798.85,2317.51,0.0266
2,-2.7726,-2.1606,1.2766,-1.0713,2.495,1.6732,2.3913,1.8596,1.6956,1.9559,2.323,2.7087,0.3706,2505.93,4927.13,2771.05,0.0238
2,-2.7726,-2.0351,-0.3004,2.6421,1.0256,0.0809,1.6513,0.6672,0.7288,1.6863,0.8955,1.2062,0.3862,2375.33,4926.76,2662.04,0.0254
2,-2.7726,-2.2625,2.9093,0.6361,2.1115,2.8069,1.1192,2.167,2.679,1.6089,1.9846,1.6849,0.4313,2240.99,4688.72,2732.92,0.0211
2,-2.7726,-1.1546,5.2236,2.6443,2.6768,2.0437,0.3185,2.9264,2.8782,1.1821,1.9209,3.0585,0.4438,2424.47,4886.44,2524.77,0.0275
2,-2.7726,-2.3113,-0.4199,-0.2239,2.4634,1.4748,1.2415,1.8431,0.5874,0.8864,2.2414,2.0919,0.356,2280.79,4891.48,2427.87,0.0224
2,-2.7726,-2.5189,1.4607,3.403,1.9088,0.867,2.4209,1.3806,1.8406,2.4728,1.8287,1.5739,0.4087,2241.06,4718.31,2375.38,0.0248
2,-2.7726,-2.4351,0.3934,4.185,2.3238,3.1017,1.3974,2.0997,2.8283,1.8128,1.2948,2.0175,0.3827,2381.83,4890.77,2713.18,0.0222
2,-2.7726,-1.0225,-0.4922,-0.0942,1.3223,0.8798,1.8132,1.9894,0.7868,1.29,1.8335,1.9354,0.3645,2342.14,4881.41,2422.49,0.021
2,-2.7726,1.6201,-3.6959,3.8683,2.3365,1.6696,2.3219,1.1397,0.3315,2.3541,2.8242,0.1446,0.4576,2188.19,4681.23,2456.58,0.0161
2,-2.7726,1.2738,-4.185,4.3973,2.7263,1.7279,2.0933,1.5873,1.6901,2.7755,2.8425,3.1881,0.4161,2191.94,4798.41,2353.85,0.0242
2,-2.7726,-1.0998,-2.3338,1.9596,0.6192,0.9149,0.6223,0.6253,2.0907,2.074,0.5767,1.8606,0.4104,2363.22,4854.08,2565.14,0.0269
2,-2.7726,-4.6118,0.2025,3.2067,2.1288,2.6436,1.1315,1.9453,2.4078,1.2008,0.9675,1.8499,0.3952,2442.0,5075.4,2789.9,0.0279
2,-2.7726,-2.4975,2.2747,0.0434,2.1006,1.3635,2.38,2.6855,1.6566,2.0444,2.5024,2.9162,0.396,2142.97,4783.54,2239.45,0.0229
2,-2.7726,2.6906,-0.1128,2.3631,1.847,1.2024,2.4834,2.978,1.9716,2.0851,3.0771,1.4658,0.4185,2516.01,5084.7,2788.55,0.0287
2,-2.7726,-2.3653,-1.4956,-0.7868,-0.8579,1.4827,2.7816,1.2157,1.6888,2.374,1.8156,1.4708,0.4462,2311.49,4759.48,2756.25,0.0207
2,-2.7726,-2.3532,-1.3044,1.4471,0.6954,0.658,2.0201,0.3866,0.6142,1.5291,0.9647,0.6123,0.3919,2171.68,4697.87,2278.48,0.0231
2,-2.7726,-0.8847,-2.0395,2.021,0.9584,2.5059,1.4935,2.0294,2.2993,2.3752,1.4317,2.3518,0.4022,2182.0,4729.03,2359.23,0.0212
2,-2.7726,-1.1602,6.8175,4.0898,3.4628,2.6802,0.9683,2.5879,2.5961,1.0205,1.9142,2.1971,0.4162,2201.76,4735.38,2444.02,0.0225
2,-2.7726,1.7,-2.2845,-1.498,-0.2772,0.5419,1.6263,1.8002,1.2679,1.8462,2.9208,1.9524,0.3805,2420.47,5051.86,2753.56,0.0274
2,-2.7726,-1.7929,-1.6252,1.7658,0.5424,1.3069,1.6191,0.7518,1.4644,1.8115,2.7222,0.5194,0.4228,2288.28,4803.03,2411.72,0.0245
2,-2.7726,1.4643,-3.9976,-1.6818,-0.8564,1.251,2.072,0.4909,1.3657,1.7677,0.5222,1.5371,0.4185,2187.38,4504.5,2625.26,0.0183
2,-2.7726,1.3691,-6.446,4.1286,1.5655,1.1138,1.7584,1.1012,0.4699,2.1914,2.7411,0.9921,0.4343,2491.35,4952.27,2709.15,0.0258
2,-2.7726,-1.6509,-3.5656,-0.8284,-0.1144,0.687,2.3688,1.2351,1.3484,1.6332,0.289,0.2936,0.392,2174.24,4646.57,2336.35,0.0196
2,-2.7726,-2.1301,-1.781,2.5219,0.9747,1.1922,0.8723,0.8409,2.009,3.1492,2.095,2.23,0.4161,2268.98,4791.0,2349.81,0.0267
2,-2.7726,-0.7889,3.4832,3.4519,2.7468,2.3559,1.3595,2.0501,2.2,0.5282,1.3585,1.491,0.439,2311.22,4798.13,2493.81,0.0301
2,-2.7726,-0.7275,2.358,1.5297,2.5555,1.5752,0.8029,2.8402,3.1228,1.5204,1.7313,2.4584,0.4156,2214.29,4710.84,2353.85,0.0243
2,-2.7726,-0.6125,0.5241,2.4652,3.2821,2.1928,2.0783,2.8897,2.0722,1.9758,2.8745,2.7402,0.4435,2492.66,4947.82,2732.92,0.0257
2,-2.7726,-2.067,0.4148,-1.2547,1.5685,1.9178,3.1265,2.8696,2.5248,2.2349,3.4338,3.1168,0.4026,2712.7,5330.23,3081.94,0.0338
2,-2.7726,1.5175,0.1238,-1.1564,1.0106,1.5339,2.634,2.8618,1.1955,2.1322,1.5607,1.1996,0.4168,2175.8,4697.9,2297.32,0.0249
2,-2.7726,1.7224,-0.9438,2.1086,1.1617,1.8364,3.0224,2.3379,1.5708,1.5664,2.7523,1.3795,0.4502,2317.63,4858.79,2491.12,0.0262
2,-2.7726,0.1735,-5.1581,4.6484,1.6862,2.0338,2.4936,1.4457,1.464,3.3666,3.1301,1.3778,0.4094,2188.98,4749.2,2286.56,0.0251
2,-2.7726,-2.0319,-3.586,1.0736,1.0244,2.1671,3.7104,1.508,2.6105,2.0334,1.7389,1.9589,0.4549,2120.95,4552.37,2431.46,0.0224
2,-2.7726,2.4714,0.7733,2.5906,2.5561,1.8439,2.2461,2.5281,1.1275,1.9555,2.9803,1.7296,0.4076,2597.5,5189.48,2865.26,0.0354
2,-2.7726,-2.789,-4.8589,4.1345,0.9888,0.9461,2.2813,1.0639,1.6772,2.1614,1.0639,1.3298,0.4366,2357.58,4915.68,2395.57,0.0288
2,-2.7726,-4.3385,-0.7508,2.0017,0.1531,0.4587,0.1339,-0.3336,1.36,1.6287,-0.0968,0.9691,0.4402,2433.19,4944.57,2579.95,0.0317
2,-2.7726,0.689,-3.707,2.0379,-0.196,0.2853,-0.3653,-0.5356,0.731,-0.3041,-0.5261,0.3336,0.3465,2436.95,4899.57,2610.9,0.0259
2,-2.7726,-1.8768,0.7528,-0.9872,2.0755,0.5413,0.9182,2.4983,0.3819,0.5659,1.9337,2.005,0.3977,2438.13,4952.57,2606.86,0.0307
2,-2.7726,3.5538,3.1773,-2.323,0.7831,1.3266,1.6645,2.1398,0.6455,0.34,0.5747,-0.0139,0.4093,2444.53,4905.03,2792.14,0.0267
2,-2.7726,-2.7726,-2.7726,-2.7726,-2.0003,0.1253,-1.2984,0.4969,1.0403,0.3806,0.7247,1.1619,0.2898,1949.15,4073.43,1872.04,0.0254
2,-2.7726,-2.1766,0.1721,-1.317,0.4795,0.7404,1.1226,0.4793,-0.5175,-0.0287,1.0427,0.2561,0.3877,2317.12,4807.1,2453.44,0.0287
2,-2.7726,-2.1975,1.8701,2.306,0.1589,0.3939,0.7433,-0.1939,0.4515,0.5035,2.2061,0.2162,0.4078,2538.37,4990.45,2551.68,0.0364
2,1.3491,0.2962,0.8008,0.5375,0.1812,1.2668,-0.1102,0.1852,0.9609,0.1147,-0.163,1.2255,0.3742,2451.89,5174.02,2230.03,0.038
2,-2.7726,-1.5616,1.3497,-1.5208,0.8433,1.8819,0.4945,1.2252,1.9075,0.713,0.3282,1.0301,0.4052,2359.61,4807.74,2422.49,0.0286
2,-2.7726,-1.7881,0.0765,1.4424,1.8856,1.1436,0.0927,1.3245,0.1863,-0.3247,0.7793,0.5496,0.3941,3149.66,5475.56,4428.66,0.0293
2,-2.7726,-2.7726,-0.2424,-8.5942,0.0138,-0.3428,0.3632,0.7379,0.681,-1.0913,-0.4239,0.1765,0.3491,2343.48,4762.97,2472.28,0.0294
6,-2.7726,-0.9998,5.1062,8.3774,6.7787,7.2357,6.8023,6.3341,6.2204,6.1241,7.9127,6.8321,0.4728,2691.3,5275.4,2854.5,0.0317
6,-2.7726,-2.7726,6.471,7.9583,7.8088,7.9579,8.0823,9.2957,7.954,7.7921,8.1941,8.2978,0.4694,1973.67,4593.03,1722.66,0.0302
6,-2.7726,-0.7674,4.9496,9.152,8.8971,7.7664,8.2275,7.9147,7.6908,7.7669,7.7897,7.4165,0.4922,2632.28,5117.64,2865.26,0.0284
6,-2.7726,-2.7726,3.0888,7.0553,5.5776,7.3208,8.2777,8.0209,9.5521,8.5128,8.4829,8.4447,0.4453,1952.89,4559.47,1952.79,0.0251
6,-2.7726,0.5332,9.0646,4.9963,7.3839,8.0702,7.5984,7.9678,8.1923,7.9272,7.6808,7.2596,0.5112,2368.43,5020.16,2462.86,0.0255
6,-2.7726,1.0343,5.1348,7.2995,7.1752,7.2076,7.0232,6.7351,7.023,6.7268,8.7002,6.9166,0.5124,2438.88,5008.67,2716.77,0.0295
